index,Username,Title_Review,Rating_Review,Review,State,Type_traveler,Date_Travel,Attraction_id
8340,Henriquesvn,Bom,30,"É um museu que apresenta a fauna e flora paraense, com toda sua tipicidade. O museu fica no meio da cidade, o que não é muito bom, e também encontra-se numa área bem pequena, o que não favorece o passeio. A estrutura ainda falta melhorar muito (lazer, alimentação, etc) mas é um lugar interessante para um passeio.","Belém, PA",Families,2014-01-01,6
8341,Tamy O,Precisa de reforma urgente,20,"Muito bonito, belíssima fauna amazônica, porém abandonado.Aonde está a conservação dos nossos parques??Ele é uma pequeníssima amostra da região amazônica, mas dá dó. Mesmo assim vale a visita.","Sorocaba, SP",Families,2014-08-01,6
8342,Clarynha,Frustante,30,"É cobrada uma taxa simbólica para acesso ao parque, que embora funcione até as 17h o museu fecha às 13h....então não pude conhecer o museu. O parque não tem muitos animais e o local remete um ar de completo abandono! Em certos locais tive até medo de andar! Se fosse melhor cuidado com certeza seria um local maravilhoso!","Fortaleza, CE",Families,2014-08-01,6
8343,Raquel Pinheiro,Fauna e Flora,50,"Para quem gosta de conhecer um pouco da fauna e da flora da floresta amazônica sem sair da cidade, visita obrigatória, grande diversidade de aminais.","Fortaleza, CE",Families,2014-08-01,6
8344,JoaoA_Jr,Bom lugar para passear,30,O Museu é um local muito agradável para se passear com as crianças e sozinho mesmo. A natureza abundante no meio da cidade ajuda a relaxar.,"Belém, PA",Families,2014-07-01,6
8345,309Carl0s_S,ANIMAIS AMAZÔNICOS,40,"Conhecerás um pouco da fauna e flora amazônica. Infelizmente, por falta de verbas, alguns museus do seu interior estão fechados.","Manaus, AM",Families,2014-04-01,6
8346,Julia P,Minizoológico,40,"A visita vale mais pelo passeio no parque, entre milhares de espécies de plantas nativas e centenas de animais (presos e soltos). O que mais amei foi ver as vitória-régias, lindas demais! Depois visitei o museu mesmo, onde tem alguns animais empalhados, fotos, etc.","São Paulo, SP",Families,2014-07-01,6
8347,Flavio R,Bom local para passear com a família,50,Local com algumas espécies silvestres e flora da Amazônia que merecem ser conhecidas. Bom local para passear com a família,"Belém, PA",Families,2014-02-01,6
8348,Maria do Carmo ... O,Natureza e pesquisa,40,"Reconhecido mundialmente como um dos maiores centros de pesquisas e investigação científica da Amazônia, com extensa área de flora natural e fauna diversa.","Brasília, DF",Families,2014-07-01,6
8349,Noronha B,Beleza mal cuidada,30,"bem localizado no meio da cidade, mas é mal aproveitado, há muitos locais fechados dentro do museu e poucos animais .","Palmas, Tocantins, Brazil",Families,2014-07-01,6
8350,adriana C,Imperdível para quem está com crianças,50,"O passeio é imperdível se você está com crianças. Há uma grande variedade de animais amazônicos, além de um aquario.","Belém, PA",Families,2014-06-01,6
8351,sidneisantana,Para ir com a família ou para um momento de solitária paz,40,"Lugar agradável, tranquilo. as atrações são limitadas e podem ser vistas em pouco tempo. Mas o diferencial é que se pode sentar em algum lugar e respirar a paz do lugar, principalmente em dias de pouco movimento. Recomendo.","Belém, PA",Families,2014-04-01,6
8352,AnaRitaCG,Vale a pena visitar,40,"Lugar legal, tem vários animais, muitas espécies de plantas. É uma mistura de museu e zoológico, muito interessante.","Caldas Novas, GO",Families,2014-06-01,6
8353,Flávia A,Decadente,20,"Estive junto com a minha filha de 04 anos visitando o Museu Paraense Emílio Goeldi no início do mês de Julho/2014 (período de férias escolares). Percebi que o local não é mais o mesmo que eu visitava enquanto criança. Existem poucos animais para serem vistos, a única lanchonete que funcionava no local encontrava-se fechada, assim como o aquário. Existe um prédio com um pequeno acervo de animais empalhados, esqueletos de animais e exposições que, por sinal, não mudam há bastante tempo. Não há espaço adequado para pique nique, existe uma única loja que comercializa produtos regionais e lembrancinhas, não possui guia para tirar dúvidas e contar curiosidades sobre o local e as poucas atrações. Apesar disso tudo, o lugar é muito frequentado por famílias inteiras. O valor do ingresso é bem acessível. Logo, se torna uma opção de lazer bem em conta.","Belém, PA",Families,2014-07-01,6
8354,maria edna m,Passeio para todas as idades,50,"Costumo fazer este passeio sempre,além de ter o privilégio de morar próximo e apreciar todos os dias de minha residencia a beleza do verde da floresta, caminhando voce vai observando nossa riqueza das especies de árvores,alguns animais marinhos,aves,nossas onças...Um local lindo é onde fica as vitória régia,tem locais para voce fazer seu lanche caso queira levar.Temos muitos pesquisadores que lá desenvolvem suas pesquisa,Não deixe de visitar.O valor da entrada é R$200,as terças-feira é aberto ao público.","Belém, PA",Families,2014-07-01,6
8355,ronan_pinho,Ambiente familiar sem igual,40,"É a escolha certa para levar as crianças. O local fica proximo ao centro de Belém e tem uma grande diversidade de árvores, plantas, lagos e animais. Um passeio marcante e que deixa boas lembranças. Um dos meus destinos favoritos de Belém.","Belém, PA",Families,2014-01-01,6
8356,GildaTrinta,impar,40,Museu que abriga espécimes vegetais e animais como duas onças e cutias que vivem soltas correndo de uma lado pra outro. muito legal também a exposição de animais empalhados e um pouco da história da bióloga que ficou a frente do museu Emilio Goeldi. vale a pena.,"São Luís, MA",Families,2014-06-01,6
8357,KLNReis,Tá capenga!,30,"O parque do Museu Emílio Goeldi já foi infinitamente melhor! Hoje está meio capenga, sem cuidados. Os animais ficam em jaulas minúsculas, constantemente estressados. Há séculos não reformam o lugar. Não existe mais o aquário (que pra mim era o melhor do museu) e nem o espaço das cobras. Mas vale a pena o passeio, pois ele fica bem no centro da cidade, e em Belém é bom respirar um ar puro de vez em quando.","Florianópolis, SC",Families,2014-01-01,6
8358,Silvana_0906,Esperava mais,30,"Esperava mais, porém não tive muita sorte, quando fui estava chovendo e fui obrigada a ve tudo nas pressas.","Manaus, AM",Families,2014-06-01,6
8359,Fabiane P,Agradável,40,"O museu apresenta vários espécimes nativos empalhados, além de fotografias belíssimas e antigos escritos. Na área externa é feito um mini zoológico e jardim botânico.Lá se pode observar desde jacarés enormes até árvores gigantesca.Sinta-se no meio da floresta e aproveite.","Rio de Janeiro, Rio de Janeiro, Brazil",Families,2013-11-01,6
8360,AMLeray,Em busca da natureza.,40,"O Museu Emilio Goeldi é sempre uma excelente opção de visitação, principalmente quando se está com crianças. Lamentei a ausência do peixe-boi e da onça preta, no entanto, a iniciativa em colocá-los em exposição embalsamados ou mesmo só o esqueleto, com a explicação de suas mortes, foi um ponto positivo. De toda forma, está precisando de mais cuidados. Contudo, a visita é válida!","São Luís, MA",Families,2014-06-01,6
8361,Rachel T,IMPERDÍVEL !!!,50,Pátria Amada Brasil!Mais um pedaço do Brasil que todos deveriam conhecer.O Museu é a mais antiga instituição de pesquisa na região amazônica.,"Fortaleza, CE",Families,2014-06-01,6
8362,Eliane M,Abandonado,30,"Conheço o Museu desde criança, sempre está da mesma forma, bem abandonado. O que parece mais interessante é o Museu que se pode visitar dentro, mas nem todos os animais estão em lugares espaçosos.","Vinhedo, SP",Families,2014-02-01,6
8363,Laercio_Jr,Uma floresta no centro da cidade,50,"Trata-se de um espaço muito bom para caminhar e interagir com a natureza, em pleno centro da capital do Pará. São trilhas com arvores históricas e uma variedade grande de animais. É ótimo para passeio em família. As crianças adoram e os adultos se revigoram.Muitas escolas levam seus alunos para visitarem e verem na prática o que é ensinado em sala de aula.","Belém, Para, Brazil",Families,2013-08-01,6
8364,ClaudioRF2013,Lugar Fantástico,50,"Um lugar fantástico, dentro de uma capital, para ir com toda a família. Contato com a natureza, com os bichos. Um passeio delicioso, que minha família adorou.","Paragominas, PA",Families,2013-07-01,6
8365,rafael c,sem graca,40,"esta abandonado, poucos animais e pouco o que se ver, mas vale a pena porque o ingresso e barato e e um pedacinho da amazonia","João Pessoa, PB",Families,2014-05-01,6
8367,Aparecida479,Passeio para a família,50,"Localizado no centro de Belém, próximo a Basílica de Nazaré .O museu abre durante a semana, mas aos domingos acho melhor opção de passeio principalmente pra crianças. O ar puro ,muitos animais,  alguns  criados soltos na mata dá uma sensação de estar em meio a selva  amazônica.","Belém, PA",Families,2013-06-01,6
8368,Leidiane W,Museu,40,"Em meio a cidade uma área verde preservada, em que podemos, ver de macacos a tigres. Ambiente agradável que não se pode deixar de levar a família.","Belém, PA",Families,2013-11-01,6
8369,ronaldolamprecht,Vale a pena,40,"Um lugar bonito, agradável, com um variedade razoável de animais e plantas pra conhecer. O ideal é ir quando a temperatura estiver amena. É uma atração ecológica bem no meio da cidade, cercada de prédios e carros por todos os lados.","São Paulo, SP",Families,2013-10-01,6
8370,Edinho65,Museu ao ar livre !,40,"Atração turística bacana, especialmente para crianças em idade escolar, com este museu ao ar livre, com razoável acessibilidade e bem cuidado.","São Carlos, SP",Families,2014-04-01,6
8371,Marcela A,Muito legal,50,"Eu adorei o passei no museu Emilio Goeldi!!! Tem muitos animais e muitas plantas, mas o que mais impressiona são as vitórias régias!! =)","Belém, PA",Families,2014-01-01,6
8372,mrieper,Vale a visita,50,"Excelente visita, vale a pena ir se estiver em Belém. Possui grande variedade de animais e plantas e árvores da amazonia, a maioria delas com indicação e placa. Além disso, sempre há alguma exposicao temporária no pavilhao principal.","Belém, PA",Families,2014-05-01,6
8373,Katia S,lugar maravilhoso para se distrair nas horas de estresse,30,fui mas assim p distrair a mente muito bom otima localizacao  com estacionamento proprio sem falar q tem varios bichos como peixe boi cobra etc... tem a parte q fica coisas e fotos antigs,,Families,2014-01-01,6
8374,Soraya F,Um pedacinho da floresta,40,"O local está em reforma, por isso, não foi possível ver o peixe-boi e o pirarucu, mas as árvores são incríveis. O local possui um pequeno zoológico e um lago de vitórias-régias.","Cabo Frio, RJ",Families,2014-04-01,6
8375,Francinel f,a amazônia em um único lugar,50,"Para quem gosta de natureza e vive no centro urbano é um verdadeiro oásis no centro da cidade onde podemos encontrar todos os tipos de animais da região amazônica, tanto vivos como embalsamados, pois possuí um acervo de toda a fauna  e flora que estão preservados para as gerações futuras. É muito bonito ver as atrações e  saber que são e estão sendo bem cuidadas, sendo um ponto turístico fundamental.","Brasília, DF",Families,2013-10-01,6
8376,Edson Dias,A melhor amostra da Amazônia que vi,50,"Excelente museu a céu aberto... infelizmente, pude visitá-lo no último dia da minha viagem, e já no final do expediente, mas pude ver um bocado de coisas. Muitos animais típicos da Amazônia, com muito verde e plantas típicas ao redor. Também gratuito. Recomendadíssimo.","São João Del Rei, MG",Families,2014-04-01,6
8377,Lucia_FRC,Razoavel,30,Visitamos o museu pagando entrada e quando chegamos la dentro estava em obras poderiam avisar o publico antes de pagar.,"São Luís, MA",Families,2013-10-01,6
8378,Alana2013_1405,Vale a pena conhecer,50,"O museu é muito bem cuidado, com exposições de obras de arte, animais empalhados e a natureza e animais circulando pela area aberta.entrada r$ 4 reais.criança nao paga.","Macapá, AP",Families,2014-05-01,6
8380,Emilio R,Museu Natural,50,"Rico em especie da flora e a fauna da nossa região, o seu acervo e vasto, vale apena visitar é muito lindo.","Belém, PA",Families,2014-02-01,6
8381,Ana M,Maravilhosoooooooooooooooo,50,"Lugar lindo preserva a natureza e transmite grandes , espaço grnde la encontra-se variedades de animais, como macacos, papagaios nos transmite grandes conhecimento principalmente da cultura não pecar adorei.","Manaus, AM",Families,2014-04-01,6
