,Name,Rating_attaction,Username,Title_Review,Rating_Review,Review,Date,State,Type_traveler
5277,Mangal das Garças,45,Willian A,Lindo,50,Olar este lugar é muito lindo não por eu morra aqui em Belém mais e um lugar q vc pode passear almoçar ficar extremamente a vontade com sua famíliaTem um restaurante que é coisa de outro mundo muito bom mesmo só o preço que é um pouquinho caro mais vale a pena este lugar é ideal para um BOM passeio., abril de 2016,"Belém, PA",Families
5278,Mangal das Garças,45,Giovanni b,VISITA Á NATUREZA,50,"A exuberância da natureza se mostra no Mangal, com lindas aves e animais, além de um espaço enorme para você curtir a natureza .", junho de 2015,"São Paulo, SP",Families
5279,Mangal das Garças,45,Emílio,Um lugar encantador!,50,"Com a família, esse é um daqueles passeios para ficar registrado na memória... você e seus filhos adorarão os animais e se encantarão com a vista que se tem no mirante... se possível,  não deixe de fazer uma boquinha no restaurante Manjar das Garças.", janeiro de 2016,,Families
5280,Mangal das Garças,45,Jonas P,Passeio agradável e ponto turístico obrigatório,40,"Fácil acesso, seguro e agradável, o local não é tão grande mas é bem rico e agrada muito.Muitos animais e um borboletário bacana. Apenas o orquidário está abandonado.A entrada é gratuita mas algumas atrações são cobradas - 5 reais cada. O borboletário e o mirante valem o preço. As outras duas atrações pagas não compensam.....Vc pode ir até lá com bicicletas alugadas bem baratinho no programa bikebelém (pesquise no site)", abril de 2016,,Families
5281,Mangal das Garças,45,Adriano G,Passeio ,50,Sem duvida um dos pontos turistico mais agradavel para sair com afamilia reunida esse lugar tem uma pureza grande, abril de 2016,,Families
5282,Mangal das Garças,45,jean c,Cidade Maravilhosa!,50,Umas das melhores vistas da Minha cidade maravilhosa demostra muito bem que o rio é minha rua. Lugar lindo com uma grande diversidade fauna e flora e uma retrato da região amazônica., março de 2016,"Fortaleza, CE",Families
5283,Mangal das Garças,45,Dani Y,Mangal das Graças,50,"Que lugar maravilhoso, simplesmente encantador. Vale muito a pena visitar esse parque verde, belos pássaros, um ponto turístico marcante da cidade, os animais vivem soltos andando pelo parque, iguanas, flamengos e outras especieis de pássaros. Dá pra passar a tarde lá, tem restaurante, curtir um belo dia de sol, recomendo!", julho de 2015,"Belém, PA",Families
5284,Mangal das Garças,45,Willeam W,lindo lugar,50,"ótimo para passear com seu amor, com um clima agradável e o cheirinho de natureza tudo é muito lindo..", abril de 2016,"Imperatriz, Maranhao, Brazil",Families
5285,Mangal das Garças,45,Flavio Augusto M,Encantada,50,"local para apreciar a natureza. Borboletário com varias especies de borboletas, além de ter animais e várias especies de pássaros.", junho de 2015,,Families
5286,Mangal das Garças,45,sandrolima23,Muito agradável,50,"Passei um dia maravilhoso com minha família no Mangal das Garças. O local é um dois mais agradáveis e belos pontos turísticos de Belém. Excelente para um passeio durante o dia, admirar a natureza e depois comer no seu restaurante.", março de 2016,,Families
5287,Mangal das Garças,45,Larissa F,Lindo!,50,"O local é lindo, gratuito ao publico, entretanto vc paga para subir no mirante  no borboletário,Há restaurante no local com preço alto.Perfeito para todas as idades", abril de 2016,"Belém, PA",Families
5288,Mangal das Garças,45,valeria195,PAISAGEM MARAVILHOSA!,50,"Lugar com uma vista linda para que gosta de apreciar o contato com a natureza, por do sol, excelente para fotos, vale muito a pena conhecer. Ainda conta com um restaurante maravilhoso, com um sabor especial e comidas regionais.", fevereiro de 2016,"Belém, PA",Families
5289,Mangal das Garças,45,Monique L,Fantastico,50,"Além de fornecer otimas comidas regionais, o lugar é lindo, contato com a natureza, otimo para as fotos e acesso ao Rio. Passeio com as crianças é bem legal!!!", junho de 2015,"Ananindeua, PA",Families
5290,Mangal das Garças,45,Advaldo L,Paraiso,50,Excelente espaço para conhecer mais da amazônia em pleno espaço urbano. O borboletario é um espaço impar., abril de 2016,"Aracaju, SE",Families
5291,Mangal das Garças,45,DreMarin,Contato com a natureza incrível ,50,"O mangal é um lugar muito bonito por suas belezas naturais situado na beira do rio tem várias espécies de aves, tem iguanas, fora que lá beira do restaurante tem um acesso que dá para ir até um tipo de mirante à beira do rio que tem uma vista incrível.", maio de 2015,,Families
5292,Mangal das Garças,45,nadiadinizdeazevedo,Excelente restaurante!,50,"Local maravilhoso, belissimo ponto turistico, com um restaurante maravilhos, talvez o melhor da cidade!", dezembro de 2015,"Belém, PA",Families
5293,Mangal das Garças,45,Roberto L,Lugar belíssimo,50,Contato direto com a natureza. Bela vista e um ótimo passeio com a família. Animais de verdade e torre de observação muito alta., janeiro de 2016,"Belém, PA",Families
5294,Mangal das Garças,45,susicristal85,passeio,50,"ótimo local para passeio com a família e amigos, paisagens lindas, lindo ver o por do sol no mirante", fevereiro de 2016,"Ananindeua, PA",Families
5295,Mangal das Garças,45,thiag0silveira,muito bom,50,"ótimo lugar para passear com a família, restaurante excelente e a interação com os animas faz desse lugar um ótimo atrativo.", setembro de 2015,Estado do Rio de Janeiro,Families
5296,Mangal das Garças,45,Marcio C,Beleza Amazônica,40,"Ponto turístico da cidade de Belém, localizado às margens do Rio Guamá, no bairro da Cidade Velha. Dentro os pontos a ser observados, estão: Um borboletário  e um aviário (você adentra neles e fica em contato com várias espécies de borboletas e pássaros), um mirante (de onde dá para contemplar toda a beleza do rio), e uma torre (antigo farol da marinha, com vista superior de todo o parque e panorâmica da cidade). Ressalta-se também a presença de um dos melhores restaurantes da cidade - o Manjar das Garças. Passagem obrigatória para quem visita Belém.", março de 2016,"Belém, PA",Families
5297,Mangal das Garças,45,Alana_sa,Lindo,50,"Excelente lugar para ir com a familia, namorado,amigos...para ter um belíssimo contato com a natureza. Recomendo!!", fevereiro de 2016,"Belém, PA",Families
5298,Mangal das Garças,45,senaleal,excelente,50,"excelente ,para  familia levar para ver a natureza.compartilhar o ar puro da naturezae sentir o contato dos animais.", abril de 2016,"Belém, PA",Families
5299,Mangal das Garças,45,Claudiacb1,A MELHOR COISA A SE FAZER EM BELEM!,50,"Lindo, lindo lindo! A jardinagem, o restaurante o mirante do Rio, as instalações e sem dúvidas, os animais que lá habitam tão tranquilos quanto coloridos, fazem valer a visita! SEm contar, claro, com a torre que permite uma vista incrivel do Mangal e da cidade", março de 2016,"Rio de Janeiro, RJ",Families
5300,Mangal das Garças,45,Caralegal,Passeio livre,50,"Local atraente, onde você pode usufruir de tudo, pois o ambiente é favorável para diversão e lazer.Além apreciar as paisagens naturais", julho de 2015,"Belém, AL",Families
5301,Mangal das Garças,45,ShenaCarolina,lindo,50,"O contato com  a natureza  é  incrível, local preservado e limpo. O restaurante  é  ótimo! Vista para o Rio", março de 2016,"Goiânia, GO",Families
5302,Mangal das Garças,45,Claudio G,Passeio obrigatório,50,"O local foi muito bem idealizado. Construído numa área que era um mangal, ainda preserva esta condição em diversos pontos. O nome ""Mangal das Garças"" se justifica porque lá se encontram garças em profusão, além de guarás, patos e outras aves.Mas não é só isso que se encontra lá. Você terá: um museu da navegação amazônica, borboletário, restaurante, loja de souvenirs, um trapiche que se estende até a beira do rio e uma torre/mirante com 47 metros de altura onde você pode observar do alto toda a região.", março de 2016,"São Paulo, SP",Families
5303,Mangal das Garças,45,elainemelo,Margal das Garças,30,"Um lugar belissimo para tirar fotos. Ar puro muito limpo e organizado. Apenas um restaurante dentro e muito caro, um absurdo", junho de 2015,"Carpina, PE",Families
5304,Mangal das Garças,45,MarinaR2D2,Lindo!,50,"Lugar encantador, muito bem cuidado. Uma delícia passear pelo lagos e ver os pássaros e as tartarugas! As crianças adoraram! Vale a pena a visita ao borboletário ou apenas gastar um tempo para tirar fotos incríveis.", janeiro de 2016,"Brasília, DF",Families
5305,Mangal das Garças,45,Cleide B,Parque lindo!,50,Um lugar que cheira a natureza! Com vista para a baía. Possui um borboletário onde se aprende as fases da borboleta . Há várias aves lindas como os flamingos ! Um parque maravilhoso para passear com a família !, março de 2016,"Miami Beach, Flórida",Families
5306,Mangal das Garças,45,Gui-Melo,Vale a pena,50,"Para quem visita a cidade de Belém pela primeira vez fica a dica para conhecer esse belo local, situado nas margens do Rio Guamá esse pequeno parque conta com um borboletário e uma torre que pode ser acessada por elevador que permiti uma ampla vista de boa parte da cidade, o local também conta com um excelente restaurante.", março de 2016,,Families
5307,Mangal das Garças,45,Nyelle F,Lindo,50,"o local é lindo, tranquilo, ótimo lugar para ir com a família e ter contato a natureza. Tem algumas taxas mais super vale a pena conferir.", julho de 2015,"Recife, PE",Families
5308,Mangal das Garças,45,Daniel Soutinho B,Surpreendente,50,Local fantástico e surpreendente. Um lugar que não dá vontade de ir embora. Indispensável para quem visita Belém. Recomendo vasculhar cada cantinho. Vale a pena subir até o mirante. Não deixem de ir!, março de 2016,"Brasília, DF",Families
5309,Mangal das Garças,45,Vanna C,Tem que levar a criançada,50,"O lugar é muito bonito. Quem viaja com criança tem que ir. Algumas atrações lá são pagas. O acesso ao parque é gratuito, mas a entrada no borboletearão e no mirante são pagas. Mas dá pra passear e ver muita coisa sem pagar nada", março de 2016,,Families
5310,Mangal das Garças,45,Marco M,Ponto turístico obrigatório.,40,"O Mangal das Garças é outro local turístico para se conhecer em Belém, possui um bom restaurante, e um ótimo lugar para simplesmente sentar e curtir a natureza (Diversas espécies de aves).", março de 2016,,Families
5311,Mangal das Garças,45,Marcela M,Natureza,50,"Um lugar lindo cheio de natureza, animais, um ótimo passeio em belém...vale a pena visitar o mangal das garças.", abril de 2015,,Families
5312,Mangal das Garças,45,Ellen L,lindo,40,"local tranquilo, muito bom para família, casais, possui um maravilhoso restaurante,além de apreciar a fauna e flora.", maio de 2015,"Belém, PA",Families
5313,Mangal das Garças,45,FTONETO,Parque peque e moderno excelente restante ,50,"As atrações são  mirantes (torre paga) e Rio grátis,  borboletario e Aviário  (pagos) orquidario grátis. Apenas a torre vale efetivamente a visita.  O orquidario, pobre e segundo os funcionários sem flores nesta época do ano.  O mesmo em relação ao borboletario com pouca espécies.  Dá a impressão de que faltam recursos. As aves que são vistas ao ar livre , estão mais bonita que as presas .Por fim o restaurante por si só já vale a visita. Um dos melhores de Belém.", março de 2016,Sao Paulo,Families
5314,Mangal das Garças,45,Angela M,Agradável passeio ao ar livre,50,"Passeio com muitos motivos regionais, borboletario, pier, restante, e loja de produtos da terra são algumas das atrações belo lugar", janeiro de 2016,"Belém, PA",Families
5315,Mangal das Garças,45,Nayrasouza,Contato com a natureza,40,"Ótimo lugar para quem gosta de se sentir ao ar livre, com belas paisagens e vários tipos de animais soltos pelo parque.", março de 2016,Estado de São Paulo,Families
5316,Mangal das Garças,45,RafaelaNovaisCruz,Um paraíso,50,"O Mangal das Garças é simplesmente lindo, cheio de natureza e diversidade. Tem um restaurante ótimo com muitas opções de buffet com uma decoração linda e agradável.", julho de 2015,,Families
5317,Mangal das Garças,45,Fabricio L,Passeio,50,"Lugar muito bonito para passeio com família, ambiente grande e com várias novidades. muitos animais bonitos e curiosos! imagem de cima do farol muito linda!", dezembro de 2015,"Altamira, PA",Families
5318,Mangal das Garças,45,eduardodcn,Excelente parque no coração de Belém,50,"Lindo parque da capital paraense, conta com um restaurante maravilhoso, animais livres, e um mirante cuja vista de Belém é de tirar o fôlego.", janeiro de 2016,"Belém, PA",Families
5319,Mangal das Garças,45,Kanoronha,Lindo,50,"lugar ótimo para almoco e passeio no final da tarde, variedade de bichos, e uma vista da cidade, muito bom mesmo.", fevereiro de 2016,"Belém, PA",Families
5320,Mangal das Garças,45,iluh28,maravilhoso,50,"Excelente lugar, perfeito para fazer passeios com a família.Uma variedades de animais, lugar bem cuidado.", janeiro de 2016,"Brasília, DF",Families
5321,Mangal das Garças,45,PhilipeJuliano,Belo local,40,"O local é muito bem preservado e ornamentado. Tem vários ambientes onde se pode ver pássaros, peixes, arraia, dentre outros animais. O cenário para foto é constante, tem vários pontos para excelentes fotos. O ponto negativo é que se paga o estacionamento, paga para subir no mirante, paga para entrar no espaço das aves, paga para entrar no borboletário... se paga para tudo. Era melhor colocar logo um valor de entrada principal.", março de 2016,,Families
